0,138
1,4114
2,4121
3,4862
4,6451
5,2419
6,2974
7,5896
8,6078
9,4163
10,5782
11,6356
12,1498
13,2452
14,1506
15,4960
16,1481
17,2406
18,6034
19,225
20,258
21,2197
22,2343
23,6049
24,6841
25,3627
26,614
27,1028
28,6378
29,5775
30,2912
31,6855
32,3894
33,2601
34,364
35,1654
36,5172
37,1968
38,5566
39,1577
40,1408
41,2123
42,5880
43,5130
44,4561
45,3112
46,4998
47,5229
48,4043
49,3572
50,6464
51,6492
52,2173
53,2288
54,1521
55,6054
56,3334
57,5348
58,6165
59,3852
60,4745
61,5754
62,103
63,3736
64,6815
65,5506
66,2047
67,3202
68,5571
69,318
70,5939
71,3816
72,3592
73,5257
74,541
75,6201
76,191
77,1161
78,3290
79,6478
80,1413
81,2901
82,3146
83,3013
84,1665
85,3413
86,6227
87,2092
88,1803
89,4221
90,3296
91,4175
92,4704
93,1221
94,247
95,3333
96,2034
97,5416
98,2776
99,6941
100,5157
101,1287
102,6154
103,105
104,116
105,5210
106,4776
107,2188
108,2385
109,6762
110,4832
111,2997
112,1403
113,2141
114,1971
115,624
116,5370
117,5879
118,232
119,5861
120,6526
121,2714
122,1156
123,2144
124,5141
125,2626
126,3924
127,6188
128,3940
129,3848
130,1387
131,4572
132,3685
133,4136
134,3222
135,208
136,5934
137,5953
138,1877
139,6688
140,1642
141,4240
142,1116
143,1304
144,5313
145,4537
146,512
147,1088
148,2707
149,3852
150,1789
151,359
152,1441
153,144
154,1043
155,2188
156,1452
157,5607
158,554
159,4472
160,6519
161,1285
162,5210
163,4675
164,1455
165,3709
166,4325
167,4121
168,468
169,5754
170,1152
171,5641
172,3335
173,3343
174,5196
175,6330
176,4643
177,6317
178,1803
179,4570
180,6288
181,3239
182,4430
183,5717
184,4026
185,4250
186,4044
187,2070
188,4352
189,3390
190,6948
191,1413
192,6729
193,3099
194,6539
195,4909
196,4473
197,4810
198,6721
199,553
200,3792
201,4050
202,2094
203,1042
204,4836
205,2316
206,1002
207,1727
208,2757
209,3731
210,3834
211,4562
212,3302
213,5059
214,743
215,603
216,4724
217,5477
218,6296
219,948
220,1654
221,4148
222,4039
223,1799
224,1020
225,3991
226,3129
227,6583
228,2676
229,6267
230,719
231,6986
232,3432
233,5300
234,3378
235,6528
236,5732
237,6105
238,3716
239,4428
240,3139
241,2881
242,5689
243,3299
244,2625
245,6597
246,691
247,4821
248,5794
249,3148
250,2069
251,1519
252,2745
253,3821
254,31
255,3187
256,1486
257,3828
258,2313
259,3213
260,1575
261,2268
262,6579
263,4042
264,1999
265,821
266,1536
267,1359
268,1451
269,5195
270,6155
271,4907
272,5769
273,5739
274,1506
275,3283
276,3316
277,2274
278,6911
279,5936
280,5498
281,1531
282,5302
283,5070
284,5798
285,3053
286,6856
287,1131
288,5865
289,2191
290,6149
291,1802
292,3876
293,2753
294,1289
295,2996
296,4912
297,6064
298,2109
299,5035
300,3918
301,5221
302,1222
303,242
304,4331
305,5956
306,5859
307,2819
308,195
309,3060
310,3664
311,6982
312,3567
313,5967
314,2711
315,1939
316,4161
317,4191
318,6462
319,421
320,2115
321,5019
322,3075
323,523
324,3647
325,4485
326,6220
327,6076
328,137
329,1522
330,6284
331,1903
332,2489
333,3397
334,840
335,1980
336,245
337,1168
338,1663
339,6081
340,2747
341,376
342,3407
343,2965
344,4604
345,6475
346,4069
347,4251
348,1940
349,753
350,6164
351,5148
352,4598
353,1260
354,4351
355,1948
356,6533
357,294
358,897
359,1919
360,6645
361,6078
362,4145
363,2287
364,2991
365,6830
366,4004
367,2101
368,123
369,1843
370,3322
371,1241
372,3696
373,5474
374,2219
375,680
376,775
377,3428
378,6634
379,482
380,5774
381,2950
382,3423
383,2668
384,728
385,4031
386,3003
387,88
388,3849
389,1230
390,2756
391,6671
392,6488
393,2520
394,4521
395,537
396,1565
397,2003
398,3151
399,1201
400,1105
401,2515
402,4577
403,5711
404,3485
405,3782
406,1350
407,2139
408,4067
409,3109
410,1525
411,4691
412,1377
413,625
414,6571
415,1697
416,6044
417,5776
418,2925
419,3748
420,6032
421,5899
422,2721
423,4978
424,5005
425,2133
426,1438
427,1663
428,2550
429,3042
430,4517
431,4596
432,3324
433,5553
434,3359
435,5110
436,6559
437,6312
438,813
439,1802
440,6196
441,2930
442,4711
443,539
444,4281
445,5016
446,3188
447,2055
448,4573
449,4177
450,4704
451,3220
452,5374
453,6351
454,2252
455,5482
456,5290
457,1168
458,4238
459,3365
460,119
461,3653
462,6409
463,3466
464,4190
465,2795
466,5000
467,6451
468,2785
469,1267
470,5572
471,2465
472,382
473,3480
474,1886
475,3613
476,2467
477,3509
478,317
479,5491
480,2745
481,5832
482,2016
483,347
484,6054
485,4911
486,1376
487,6805
488,1434
489,2806
490,4477
491,6353
492,5659
493,4633
494,4345
495,920
496,1460
497,3652
498,1617
499,3586
500,5072
501,69
502,351
503,1829
504,580
505,1338
506,6493
507,5302
508,4771
509,229
510,2868
511,3560
512,1875
513,4561
514,3050
515,5582
516,108
517,3807
518,6842
519,6334
520,5033
521,3458
522,1189
523,1229
524,2015
525,5219
526,815
527,5689
528,5178
529,257
530,6085
531,1630
532,6087
533,224
534,1754
535,6032
536,2068
537,3429
538,6456
539,4514
540,4836
541,84
542,483
543,529
544,207
545,3703
546,249
547,4761
548,1045
549,1379
550,4494
551,5953
552,4771
553,280
554,4764
555,1845
556,6662
557,2645
558,6552
559,3392
560,6749
561,3317
562,6192
563,5300
564,4227
565,1562
566,6536
567,3096
568,4185
569,3972
570,4411
571,2292
572,4491
573,118
574,6671
575,6524
576,3585
577,1126
578,273
579,2223
580,2397
581,263
582,1528
583,419
584,5428
585,1069
586,413
587,5462
588,1389
589,2092
590,256
591,6491
592,775
593,5540
594,1382
595,2464
596,5264
597,6477
598,2062
599,6088
600,6599
601,380
602,3763
603,6154
604,2427
605,3031
606,4811
607,1380
608,1156
609,4979
610,5687
611,1301
612,6975
613,2279
614,619
615,5430
616,5448
617,6732
618,6789
619,2020
620,3080
621,596
622,2410
623,1214
624,2437
625,6123
626,732
627,717
628,6960
629,319
630,6856
631,5860
632,746
633,5808
634,3483
635,333
636,1248
637,4523
638,3181
639,4758
640,2694
641,4969
642,2566
643,4390
644,360
645,2055
646,2876
647,5352
648,4931
649,2201
650,5663
651,4627
652,3834
653,2160
654,3139
655,1355
656,340
657,3862
658,2109
659,6584
660,2130
661,5658
662,4761
663,4496
664,4422
665,4356
666,424
667,3332
668,3472
669,2230
670,4039
671,3076
672,1962
673,1812
674,482
675,912
676,5683
677,5762
678,4719
679,3628
680,1001
681,3737
682,1567
683,4102
684,6599
685,2854
686,928
687,5111
688,2894
689,2511
690,5213
691,1164
692,416
693,2235
694,6647
695,1273
696,3199
697,6405
698,924
699,2257
700,3948
701,2891
702,5494
703,116
704,1516
705,6969
706,2351
707,389
708,4701
709,6014
710,6936
711,5142
712,3190
713,1152
714,161
715,5090
716,4492
717,681
718,1138
719,1839
720,2009
721,3701
722,3912
723,6167
724,406
725,2142
726,5324
727,2753
728,5362
729,3654
730,6269
731,5113
732,3779
733,1928
734,5782
735,6920
736,1960
737,6716
738,4714
739,65
740,4865
741,4205
742,5555
743,2330
744,6494
745,889
746,785
747,4579
748,3981
749,4380
750,2048
751,4438
752,6479
753,3753
754,6403
755,2610
756,4121
757,143
758,125
759,6030
760,649
761,6523
762,4030
763,4703
764,2870
765,1728
766,6266
767,2886
768,6466
769,6223
770,3173
771,4457
772,2388
773,2444
774,1707
775,1828
776,3741
777,5264
778,5740
779,6580
780,3293
781,5893
782,5380
783,1312
784,3094
785,401
786,609
787,3284
788,4349
789,1657
790,1158
791,43
792,5465
793,1681
794,36
795,5608
796,5468
797,6694
798,3799
799,5097
800,1862
801,2793
802,1975
803,625
804,489
805,2632
806,1253
807,577
808,6152
809,618
810,3637
811,34
812,6744
813,6622
814,356
815,1121
816,6160
817,1888
818,6814
819,2279
820,5077
821,50
822,106
823,1524
824,726
825,5931
826,4970
827,3648
828,1679
829,63
830,1674
831,2141
832,5872
833,5795
834,6033
835,4677
836,4989
837,3883
838,4637
839,3219
840,6337
841,2330
842,5241
843,4648
844,2811
845,5844
846,2130
847,885
848,4675
849,5851
850,1183
851,1096
852,6646
853,2637
854,5654
855,1189
856,3284
857,2398
858,2556
859,6842
860,6435
861,5887
862,4060
863,1471
864,500
865,1659
866,2161
867,4216
868,5660
869,1994
870,5615
871,1440
872,6253
873,1284
874,971
875,6188
876,3842
877,6027
878,1506
879,345
880,6802
881,2925
882,1807
883,3954
884,2995
885,1829
886,5918
887,6610
888,104
889,3901
890,5190
891,2435
892,5581
893,6026
894,2748
895,5001
896,1935
897,380
898,6746
899,5503
900,3584
901,2953
902,5566
903,4059
904,5000
905,3717
906,5711
907,5287
908,5624
909,6591
910,450
911,2671
912,5640
913,4795
914,1994
915,5491
916,4169
917,1056
918,1742
919,2704
920,4844
921,1093
922,917
923,6655
924,4616
925,2845
926,6772
927,1961
928,2411
929,5499
930,1400
931,1909
932,6504
933,4252
934,6215
935,1064
936,1999
937,6936
938,3705
939,2256
940,4058
941,1524
942,3700
943,2029
944,6363
945,6544
946,6493
947,1956
948,6027
949,576
950,3706
951,2290
952,2549
953,3729
954,4684
955,2073
956,1401
957,4841
958,1346
959,458
960,1301
961,4883
962,160
963,5847
964,5462
965,3486
966,2046
967,5643
968,1644
969,4298
970,2333
971,3273
972,5459
973,5550
974,653
975,4598
976,934
977,5984
978,5194
979,2748
980,3750
981,4962
982,6349
983,4987
984,4448
985,941
986,6999
987,6334
988,6276
989,5877
990,3976
991,6112
992,2753
993,6809
994,5965
995,6529
996,974
997,4645
998,2775
999,265
1000,1172
1001,2110
1002,160
1003,3815
1004,6376
1005,5449
1006,4937
1007,5982
1008,4956
1009,232
1010,5127
1011,2437
1012,4773
1013,882
1014,6701
1015,2297
1016,6559
1017,4814
1018,570
1019,1794
1020,2028
1021,276
1022,1066
1023,4407
1024,6260
1025,552
1026,6747
1027,4254
1028,669
1029,612
1030,4814
1031,3700
1032,3652
1033,1456
1034,861
1035,6717
1036,6204
1037,2169
1038,252
1039,5489
1040,3883
1041,5779
1042,6928
1043,6300
1044,6997
1045,4788
1046,2484
1047,1312
1048,4119
1049,4255
1050,6698
1051,5808
1052,93
1053,2874
1054,1398
1055,4755
1056,2368
1057,4276
1058,4966
1059,5347
1060,6095
1061,6894
1062,4142
1063,5394
1064,6238
1065,3877
1066,4241
1067,632
1068,92
1069,5905
1070,5017
1071,3852
1072,1278
1073,1702
1074,247
1075,6124
1076,1777
1077,316
1078,6814
1079,962
1080,4589
1081,2357
1082,3890
1083,1173
1084,6901
1085,5058
1086,5454
1087,4465
1088,5786
1089,5082
1090,3883
1091,2988
1092,3535
1093,809
1094,1876
1095,2238
1096,6560
1097,6376
1098,6606
1099,6420
1100,3699
1101,511
1102,1470
1103,353
1104,273
1105,4012
1106,1458
1107,5922
1108,5950
1109,2350
1110,6633
1111,2604
1112,5291
1113,3219
1114,4934
1115,4749
1116,2629
1117,3290
1118,631
1119,3643
1120,6223
1121,3757
1122,5149
1123,621
1124,4346
1125,6295
1126,540
1127,1820
1128,1772
1129,414
1130,4346
1131,117
1132,3006
1133,2573
1134,3621
1135,454
1136,6488
1137,6201
1138,6420
1139,386
1140,4175
1141,3222
1142,2327
1143,3971
1144,1807
1145,6205
1146,251
1147,1163
1148,3987
1149,3908
1150,5869
1151,3007
1152,3913
1153,6930
1154,6264
1155,441
1156,579
1157,2653
1158,6274
1159,5304
1160,2520
1161,1282
1162,6104
1163,1654
1164,5217
1165,3936
1166,74
1167,6934
1168,87
1169,2874
1170,1250
1171,4375
1172,1481
1173,6039
1174,5853
1175,3442
1176,5067
1177,3016
1178,5052
1179,1828
1180,3939
1181,4701
1182,4996
1183,5696
1184,1293
1185,2276
1186,3113
1187,2868
1188,2087
1189,95
1190,1322
1191,5966
1192,6086
1193,3521
1194,3325
1195,4212
1196,4119
1197,6429
1198,3539
1199,4309
1200,2706
1201,5570
1202,2614
1203,910
1204,5608
1205,2967
1206,6711
1207,4700
1208,5205
1209,6783
1210,6261
1211,3091
1212,4152
1213,5721
1214,440
1215,2570
1216,3304
1217,6183
1218,123
1219,1748
1220,3673
1221,3161
1222,5879
1223,5011
1224,156
1225,2662
1226,1228
1227,5746
1228,4724
1229,5678
1230,2066
1231,935
1232,6813
1233,1494
1234,1270
1235,3955
1236,3015
1237,3352
1238,5401
1239,4472
1240,5976
1241,1687
1242,1706
1243,4054
1244,455
1245,4436
1246,6356
1247,5401
1248,3540
1249,3472
1250,2986
1251,1123
1252,3654
1253,3415
1254,5038
1255,857
1256,3892
1257,6773
1258,4561
1259,6021
1260,589
1261,3192
1262,5820
1263,4032
1264,3532
1265,913
1266,774
1267,4889
1268,2986
1269,6624
1270,2438
1271,1455
1272,2527
1273,4059
1274,1888
1275,4871
1276,2547
1277,4426
1278,5293
1279,4714
1280,39
1281,1755
1282,1410
1283,5613
1284,129
1285,5
1286,3683
1287,6302
1288,1148
1289,2515
1290,6080
1291,4225
1292,1894
1293,639
1294,4277
1295,6988
1296,1363
1297,4759
1298,488
1299,3125
1300,102
1301,441
1302,5460
1303,5174
1304,1928
1305,3135
1306,4442
1307,962
1308,4833
1309,655
1310,3751
1311,1239
1312,6555
1313,3778
1314,1600
1315,2088
