0,95
1,45
2,12
3,10
4,23
5,47
6,39
7,70
8,8
9,27
10,54
11,56
12,83
13,55
14,62
15,98
16,0
17,82
18,8
19,78
20,75
21,53
22,13
23,86
24,65
25,77
26,15
27,70
28,6
29,22
30,3
31,27
32,41
33,15
34,73
35,20
36,34
37,26
38,70
39,91
40,60
41,93
42,65
43,65
44,54
45,55
46,2
47,67
48,49
49,86
50,1
51,2
52,25
53,26
54,14
55,22
56,21
57,65
58,50
59,23
60,97
61,37
62,0
63,25
64,66
65,34
66,43
67,58
68,65
69,46
70,53
71,38
72,82
73,74
74,61
75,71
76,87
77,56
78,18
79,71
80,20
81,90
82,59
83,32
84,78
85,10
86,72
87,2
88,77
89,45
90,31
91,60
92,25
93,20
94,29
95,72
96,48
97,76
98,64
99,33
