0,4914
1,7036
2,819
3,8053
4,3179
5,4939
6,1352
7,7576
8,3089
9,3402
10,3037
11,7955
12,4826
13,7757
14,3328
15,4433
16,5379
17,6765
18,4369
19,179
20,1185
21,1318
22,7608
23,5911
24,2772
25,8384
26,2279
27,5882
28,389
29,409
30,1159
31,7897
32,6009
33,3435
34,7846
35,8688
36,7525
37,7111
38,3909
39,5414
40,4633
41,3917
42,1256
43,6349
44,457
45,8423
46,3743
47,425
48,2454
49,2049
50,6410
51,4085
52,4076
53,8711
54,6329
55,3468
56,6052
57,5140
58,296
59,1066
60,5338
61,6753
62,5594
63,4040
64,7993
65,5290
66,333
67,1814
68,4906
69,4473
70,3427
71,2920
72,1899
73,2126
74,5545
75,5536
76,8836
77,7492
78,4351
79,5124
80,7292
81,1000
82,1000
83,7787
84,3995
85,2456
86,3116
87,1457
88,6857
89,2390
90,7753
91,2332
92,1851
93,368
94,185
95,6155
96,790
97,4646
98,164
99,8930
100,7707
101,535
102,5221
103,2580
104,7683
105,7871
106,2395
107,7230
108,8420
109,6009
110,8566
111,2380
112,4338
113,8317
114,5305
115,3914
116,6825
117,4703
118,5959
119,6217
120,3197
121,1748
122,269
123,4884
124,1429
125,5433
126,8823
127,8606
128,836
129,2562
130,1207
131,8041
132,2047
133,355
134,2641
135,4445
136,7381
137,8551
138,5066
139,8196
140,816
141,8762
142,7342
143,7414
144,762
145,5213
146,2016
147,5710
148,8714
149,4374
150,6372
151,3888
152,3446
153,2241
154,257
155,6101
156,4563
157,688
158,3874
159,5389
160,6071
161,3554
162,8891
163,2039
164,4328
165,6915
166,5105
167,2336
168,77
169,4719
170,4338
171,7301
172,4450
173,796
174,2772
175,895
176,3665
177,3923
178,6281
179,3075
180,6643
181,6962
182,6040
183,8362
184,4591
185,5930
186,4935
187,3436
188,3697
189,5936
190,1612
191,3948
192,8452
193,7755
194,6235
195,4680
196,5586
197,6665
198,7634
199,3991
200,1199
201,5181
202,6544
203,7887
204,7902
205,4553
206,2660
207,6474
208,4763
209,1204
210,1649
211,1124
212,3464
213,5992
214,4263
215,6916
216,2211
217,7602
218,7709
219,5868
220,1140
221,1167
222,7170
223,7487
224,5749
225,784
226,7812
227,8767
228,6370
229,7778
230,6671
231,7407
232,1975
233,4812
234,8503
235,6419
236,8873
237,4294
238,401
239,4211
240,4869
241,3914
242,5499
243,5206
244,3668
245,50
246,4444
247,4176
248,1464
249,1910
250,7006
251,1226
252,136
253,671
254,6440
255,6011
256,4687
257,1157
258,7864
259,8520
260,275
261,8818
262,7158
263,5365
264,5330
265,3921
266,5203
267,2392
268,8038
269,1974
270,6312
271,7046
272,4561
273,4940
274,1899
275,28
276,7332
277,5069
278,8909
279,4548
280,5233
281,2105
282,6831
283,3234
284,5072
285,542
286,3354
287,2042
288,6958
289,4815
290,2597
291,6265
292,4626
293,3165
294,2841
295,1196
296,2706
297,4007
298,6385
299,3520
300,7010
301,6047
302,6021
303,8623
304,5524
305,491
306,246
307,707
308,4323
309,3653
310,5756
311,1899
312,1713
313,3159
314,3202
315,6776
316,2777
317,7590
318,3011
319,5890
320,7223
321,3074
322,326
323,8188
324,5387
325,3327
326,6077
327,2448
328,7740
329,2691
330,3812
331,816
332,1425
333,3484
334,1028
335,8402
336,8259
337,6989
338,1567
339,8463
340,3742
341,301
342,694
343,2481
344,2758
345,3077
346,6237
347,3311
348,3782
349,5164
350,8424
351,1534
352,988
353,3585
354,3096
355,6533
356,7977
357,427
358,6390
359,7269
360,8084
361,1040
362,4096
363,5147
364,1430
365,1312
366,3313
367,3420
368,2992
369,6550
370,6426
371,3292
372,1680
373,8907
374,4390
375,2170
376,2227
377,6702
378,3116
379,6140
380,6972
381,3036
382,3333
383,7002
384,5531
385,6648
386,5270
387,4865
388,3392
389,3399
390,7111
391,6263
392,5335
393,2138
394,5321
395,206
396,6526
397,8489
398,6239
399,6504
400,7248
401,5881
402,4083
403,4341
404,8566
405,8514
406,7082
407,107
408,7876
409,367
410,1169
411,5058
412,4071
413,5130
414,3174
415,3186
416,8638
417,8363
418,124
419,3300
420,2102
421,645
422,318
423,8307
424,8039
425,6686
426,3756
427,4597
428,6764
429,8409
430,2155
431,4673
432,800
433,3138
434,5903
435,2095
436,6899
437,1277
438,292
439,22
440,7013
441,6979
442,2322
443,6046
444,4937
445,3618
446,1063
447,4275
448,7690
449,6783
450,766
451,7218
452,8132
453,6171
454,8717
455,315
456,4809
457,3023
458,5772
459,4811
460,2340
461,8334
462,4865
463,4885
464,458
465,950
466,7073
467,4837
468,316
469,8521
470,3289
471,7193
472,6745
473,3950
474,6298
475,868
476,3169
477,2024
478,5747
479,2440
480,7788
481,7368
482,8168
483,3350
484,4288
485,5955
486,6017
487,1365
488,2754
489,778
490,6853
491,6326
492,6676
493,6930
494,6573
495,1944
496,6292
497,7880
498,5813
499,6700
500,4709
501,8051
502,5877
503,375
504,3238
505,973
506,8182
507,6887
508,2209
509,7527
510,7407
511,140
512,1175
513,4976
514,5711
515,2237
516,5670
517,8370
518,5357
519,4724
520,3124
521,162
522,1756
523,3231
524,2237
525,1138
526,1642
527,8884
528,4048
529,3988
530,1712
531,104
532,1489
533,2261
534,3811
535,3660
536,7559
537,3931
538,6744
539,5020
540,8245
541,4629
542,8943
543,8277
544,4694
545,5926
546,3006
547,7819
548,7857
549,2789
550,6111
551,8404
552,5765
553,4372
554,7812
555,3509
556,4261
557,2210
558,3054
559,7414
560,7356
561,7607
562,732
563,2428
564,4964
565,1044
566,313
567,3612
568,4240
569,6309
570,6070
571,2975
572,8954
573,2828
574,8943
575,8606
576,8135
577,1171
578,3010
579,6283
580,8694
581,7950
582,8153
583,4033
584,1591
585,986
586,2385
587,906
588,5752
589,1606
590,7619
591,7403
592,8947
593,8269
594,3055
595,1077
596,2931
597,8420
598,681
599,731
600,837
601,678
602,8356
603,4035
604,4284
605,4794
606,3546
607,7467
608,4436
609,3909
610,934
611,3810
612,2552
613,4674
614,1504
615,2376
616,3928
617,6587
618,4767
619,8274
620,3898
621,7474
622,2078
623,6310
624,8192
625,8256
626,3405
627,6479
628,8714
629,1273
630,528
631,2550
632,7034
633,5498
634,4
635,3709
636,4014
637,361
638,341
639,1369
640,1715
641,4416
642,150
643,7868
644,8492
645,3349
646,8088
647,4987
648,8058
649,6256
650,1283
651,8923
652,8893
653,1337
654,10
655,6315
656,6425
657,7606
658,2280
659,718
660,1252
661,7095
662,3113
663,2295
664,5211
665,5590
666,6196
667,473
668,6413
669,5966
670,2452
671,4770
672,2279
673,431
674,614
675,7108
676,5790
677,1058
678,4101
679,6168
680,2339
681,2359
682,1072
683,3847
684,2352
685,1369
686,5797
687,4446
688,1809
689,6675
690,3198
691,4157
692,2582
693,1778
694,5426
695,4540
696,8852
697,3214
