0,2902
1,26
2,3944
3,2974
4,412
5,350
6,1411
7,3345
8,3293
9,3875
10,1099
11,3734
12,2249
13,914
14,3544
15,3742
16,3777
17,3534
18,1902
19,907
20,283
21,1133
22,3315
23,2491
24,1442
25,2797
26,2145
27,2511
28,2874
29,1877
30,1942
31,3575
32,1026
33,3177
34,1320
35,605
36,1426
37,2537
38,215
39,2218
40,356
41,3527
42,475
43,1816
44,1487
45,2179
46,2204
47,3574
48,1230
49,1540
50,161
51,689
52,319
53,661
54,2688
55,3365
56,3911
57,3962
58,1267
59,1088
60,1202
61,14
62,3756
63,1455
64,25
65,2587
66,3999
67,488
68,2141
69,3924
70,2878
71,2770
72,3183
73,530
74,2114
75,1749
76,1202
77,329
78,1124
79,858
80,3160
81,1319
82,588
83,894
84,136
85,2441
86,1185
87,3577
88,513
89,3417
90,1311
91,293
92,1561
93,1543
94,2791
95,1645
96,2335
97,995
98,240
99,499
100,1022
101,3061
102,2203
103,2750
104,770
105,2489
106,964
107,319
108,2325
109,3546
110,1204
111,990
112,3458
113,1098
114,628
115,1222
116,91
117,3195
118,2460
119,1097
120,1142
121,2941
122,585
123,1937
124,1330
125,3732
126,1740
127,2597
128,439
129,3189
130,191
131,3604
132,1724
133,1214
134,2612
135,1824
136,2018
137,527
138,742
139,2858
140,669
141,3209
142,688
143,1175
144,3474
145,2497
146,1052
147,1724
148,2684
149,2240
150,3859
151,523
152,2569
153,1818
154,851
155,3545
156,482
157,3370
158,3744
159,1131
160,2311
161,3942
162,1553
163,3965
164,1368
165,4
166,1291
167,2798
168,17
169,1993
170,1771
171,3467
172,2381
173,1161
174,3868
175,3351
176,2347
177,3585
178,1032
179,2324
180,2670
181,1644
182,1643
183,721
184,3774
185,2597
186,1475
187,1168
188,3948
189,3194
190,164
191,2035
192,3730
193,266
194,553
195,3170
196,2649
197,1947
198,1989
199,2267
200,692
201,3610
202,1591
203,2870
204,3146
205,1168
206,1979
207,2804
208,1265
209,3037
210,1532
211,2308
212,2006
213,435
214,3624
215,3665
216,3833
217,2194
218,2301
219,972
220,1332
221,3899
222,63
223,3185
224,412
225,2420
226,3467
227,1784
228,2849
229,3383
230,69
231,1499
232,3632
233,2871
234,1806
235,3007
236,1399
237,1200
238,2354
239,1665
240,424
241,905
242,1821
243,2174
244,1815
245,233
246,2926
247,2398
248,3485
249,3571
250,2979
251,3519
252,2271
253,928
254,2964
255,2842
256,2313
257,2424
258,508
259,2547
260,436
261,2668
262,2673
263,3586
264,2791
265,1523
266,2869
267,185
268,697
269,2046
270,133
271,690
272,2388
273,2394
274,3374
275,2743
276,2357
277,1634
278,3520
279,301
280,688
281,191
282,1851
283,3069
284,1969
285,3101
286,134
287,352
288,3965
289,3306
290,3902
291,2791
292,695
293,2510
294,2731
295,1989
296,926
297,130
298,3343
299,1209
300,2932
301,2862
302,2583
303,2171
304,729
305,99
306,3348
307,2402
308,374
309,1074
310,3363
311,2544
312,1013
313,1607
314,3272
315,763
316,2253
317,2501
318,1402
319,1497
320,2300
321,1631
322,2935
323,2023
324,1165
325,1457
326,1496
327,886
328,2842
329,3065
330,3104
331,1715
332,2571
333,3509
334,2446
335,3345
336,3547
337,921
338,2641
339,660
340,2427
341,685
342,1179
343,2621
344,3792
345,2081
346,1326
347,2797
348,3992
349,3246
350,2132
351,536
352,842
353,2411
354,3531
355,3208
356,955
357,1640
358,2812
359,3627
360,2589
361,587
362,428
363,3834
364,2818
365,1252
366,3532
367,3654
368,1918
369,3791
370,3403
371,3841
372,2219
373,38
374,2732
375,1286
376,2181
377,2816
378,2802
379,3559
380,3733
381,1162
382,1143
383,1137
384,1164
385,353
386,2204
387,30
388,549
389,617
390,2011
391,1334
392,1965
393,3820
394,312
395,771
396,1726
397,1074
398,1590
399,3088
400,1446
401,2650
402,294
403,1084
404,1543
405,3475
406,633
407,929
408,1080
409,601
410,3255
411,2460
412,2057
413,1647
414,2088
415,1881
416,228
417,3253
418,3152
419,444
420,3854
421,1702
422,792
423,1965
424,12
425,1873
426,3975
427,3649
428,1411
429,3634
430,2480
431,258
432,1464
433,1901
434,2148
435,3547
436,2390
437,486
438,3624
439,481
440,141
441,3039
442,3521
443,1953
444,3447
445,3023
446,2828
447,770
448,3127
449,3611
450,1706
451,919
452,3803
453,3924
454,2840
455,3172
456,64
457,1390
458,1949
459,2921
460,2868
461,3192
462,2557
463,1552
464,854
465,1340
466,1035
467,847
468,2810
469,756
470,3163
471,3867
472,1704
473,2407
474,372
475,201
476,1636
477,1599
478,1445
479,1026
480,3817
481,2984
482,687
483,258
484,2415
485,1064
486,1663
487,3501
488,3659
489,2357
490,703
491,2511
492,3413
493,2839
494,1538
495,2734
496,3173
497,860
498,3358
499,367
500,3095
501,1425
502,3031
503,2049
504,2990
505,1636
506,3733
507,1865
508,948
509,819
510,375
511,2699
512,3006
513,432
514,3009
515,115
516,3726
517,2548
518,113
519,1277
520,3891
521,2588
522,1904
523,999
524,2444
525,3333
526,1699
527,3152
528,1225
529,2976
530,3073
531,3085
532,2674
533,1714
534,1279
535,2856
536,3457
537,682
538,1223
539,3893
540,3690
541,703
542,936
543,403
544,1467
545,646
546,1190
547,1435
548,2814
549,493
550,2002
551,3113
552,219
553,215
554,756
555,708
556,2746
557,3348
558,1316
559,2027
560,2919
561,3964
562,3641
563,2493
564,846
565,9
566,1561
567,3461
568,1478
569,2670
570,1967
571,1313
572,2730
573,1975
574,3738
575,621
576,3426
577,1950
578,1921
579,657
580,160
581,711
582,581
583,2820
584,1766
585,153
586,975
587,2427
588,262
589,762
590,3145
591,1361
592,2241
593,2341
594,3273
595,2421
596,3408
597,1962
598,1863
599,2283
600,3937
601,3715
602,431
603,2976
604,3065
605,1871
606,1970
607,3022
608,3512
609,1261
610,23
611,71
612,1179
613,1398
614,2415
615,993
616,1850
617,1878
618,1766
619,2975
620,3857
621,1929
622,3381
623,1048
624,3036
625,655
626,3509
627,1799
628,2172
629,459
630,3086
631,1902
632,3158
633,2878
634,237
635,1767
636,443
637,890
638,1268
639,168
640,1538
641,2566
642,523
643,1234
644,2832
645,3438
646,2228
647,535
648,2874
649,3171
650,2396
651,3813
652,3906
653,3990
654,718
655,2355
656,253
657,396
658,3201
659,583
660,3093
661,2943
662,3858
663,1986
664,1802
665,3090
666,3532
667,3113
668,3699
669,1582
670,2691
671,881
672,1890
673,381
674,225
675,69
676,2950
677,3554
678,792
679,3671
680,106
681,2579
682,2646
683,3553
684,3706
685,3541
686,2934
687,1494
688,230
689,1747
690,2066
691,971
692,575
693,858
694,1654
695,987
696,1215
697,2675
698,2097
699,2203
700,3781
701,1309
702,2053
703,1179
704,2301
705,3527
706,3645
707,2197
708,1343
709,2504
710,3326
711,2198
712,2990
713,2555
714,2966
715,3046
716,2880
717,1018
718,3825
719,2870
720,2109
721,1973
722,459
723,3172
724,1568
725,2799
726,1344
727,3854
728,2458
729,3030
730,2366
731,3153
732,3670
733,2013
734,1532
735,284
736,1336
737,3191
738,676
739,310
740,319
741,3986
742,811
743,649
744,2761
745,2030
746,2882
747,3081
748,3254
749,1689
750,613
751,2277
752,388
753,2888
754,1552
755,969
756,185
757,2836
758,850
759,45
760,2432
761,3950
762,2777
763,286
764,874
765,3360
766,1165
767,3719
768,1141
769,2722
770,1785
771,3420
772,3947
773,3894
774,2051
775,3490
776,769
777,0
778,2621
779,3710
780,256
781,133
782,1556
783,2265
784,961
785,3328
786,2790
787,44
788,592
789,891
790,593
791,3086
792,3731
793,3120
794,2438
795,1719
796,3044
797,59
798,3804
799,1840
800,2682
801,3227
802,2240
803,2618
804,1062
805,3110
806,2186
807,3607
808,3801
809,2438
810,396
811,3480
812,3267
813,2260
814,3235
815,36
816,1718
817,207
818,208
819,1634
820,1129
821,537
822,2528
823,2660
824,3256
825,3951
826,7
827,1648
828,1353
829,3042
830,1708
831,1228
832,1642
833,2327
834,2110
835,1893
836,1493
837,3575
838,1828
839,3291
840,597
841,1395
842,337
843,1709
844,2531
845,2809
846,2390
847,1852
848,265
849,3308
850,1106
851,1663
852,679
853,2850
854,3077
855,3779
856,1140
857,1823
858,3426
859,2588
860,2396
861,809
862,610
863,77
864,3528
865,2121
866,1397
867,1456
868,3100
869,733
870,1236
871,2978
872,3833
873,1308
874,1010
875,3726
876,99
877,3111
878,1073
879,3988
880,3036
881,2408
882,400
883,726
884,2063
885,3786
886,1058
887,3775
888,2889
889,1493
890,2682
891,432
892,1506
893,1220
894,3298
895,1065
896,1082
897,3717
898,491
899,944
900,3198
901,3244
902,63
903,961
904,1641
905,3732
906,114
907,3858
908,3559
909,3028
910,471
911,1249
912,1877
913,1785
914,1199
915,3548
