400
79,56,,,,,,56,48,,86,80,23,,,89,,89,,,49,22,,,66,72,,,,7,51,,,26,,29,,98,,19,,,,18,36,,76,,37,18,48,,,94,,6,,,9,49,54,,,,60,,65,,11,12,,,61,,,,,22,57,,25,,35,7,1,,,64,,11,12,,2,95,81,,59,,,89,,65,,46,,50,78,,98,37,,52,,53,,19,,97,51,14,72,,,11,,37,26,12,65,,97,84,,98,0,66,,20,1,28,,43,64,83,87,,23,,91,82,,15,74,,,,73,74,10,93,,14,13,,,59,89,,22,74,,,,56,96,,,,8,57,,,25,,,69,50,,78,17,,55,67,40,,,,,40,,4,,69,5,85,,,33,,,,99,0,29,60,,,,12,60,,7,,22,,69,81,9,54,57,17,29,52,,,,,79,,,,,,45,99,,93,97,48,,,,,,,57,,,,36,12,77,49,77,,0,46,,,,14,5,17,13,,64,69,72,,,34,85,58,62,,32,4,,60,40,72,26,80,83,,,,86,,,,,89,,30,,80,28,,,,34,61,,65,,,78,73,61,15,57,,,,56,94,,28,21,,50,,17,,,,,3,,,96,,25,59,84,,,,91,,37,,98,18,1,,10,43,,62,4,75,,6,42,,35,6,25,,13,69,,42,9,31,,61,78,89,,,,,10,,,,13,77,16,68,79,44,49,19,,44,
,,65,66,,,,,56,39,1,66,,9,48,,44,99,40,,95,,56,,,47,9,29,,32,,,,56,,95,5,,90,,58,,,86,,83,,23,81,,,,24,35,2,,65,10,2,6,,,,,87,,,,,,,,11,32,,92,,18,4,,62,,78,,,,,,20,,59,,,,14,,,46,21,78,,16,,,84,71,,72,13,,62,91,,,21,90,45,39,89,,,,,,,55,,,,,84,,,,,,,,,7,6,93,18,35,76,14,68,,,,,4,47,62,,16,91,86,76,,,,17,84,74,,,,70,90,76,70,11,,4,26,79,66,,,,94,10,9,,58,32,,61,,,31,23,,,27,94,31,99,59,,,87,17,,73,23,26,,,,,,83,,,18,76,,,21,8,90,,,,45,,,3,,,,48,,,31,24,,41,,35,41,46,,5,35,97,,,,7,45,,,,13,5,37,51,,44,91,,87,,79,16,25,,50,,0,60,,87,22,,,44,33,89,11,,,,0,69,,,91,,,27,,49,76,60,58,,,79,,70,,42,97,19,,61,3,,42,,,,78,,,,16,,,,93,90,4,8,,,,22,,,85,48,4,,,10,21,25,99,34,,88,,72,,1,,,54,7,,38,90,90,,,71,,,83,,66,65,7,,,,,36,70,,5,87,48,,,19,,,,,73,,,,51,50,64,,,88,68,,,13,93
,23,,,,,,,,14,,,,70,,20,10,18,1,90,,,92,72,93,,95,68,37,17,15,34,32,,36,0,,84,33,,,60,,,10,6,15,,,,46,2,,7,,,,73,,83,,75,58,31,,,23,,,88,,74,63,89,,,46,33,,,,25,,37,,,29,54,,,,18,68,,,94,,76,28,52,,,67,,40,48,,,12,65,,,,82,50,,0,,22,46,,,,,36,,26,47,,,17,10,,,,55,,,,89,1,,55,,97,,26,44,,50,85,35,67,44,,,91,71,47,54,,,,14,,40,47,,51,,5,65,,,,85,,,,,,,,73,89,18,,8,,,,6,,93,,,97,12,,44,,67,,,,,78,27,,94,,75,31,,44,,,31,71,,,,,16,25,,,,26,,,87,,83,,,,,47,,44,,,1,30,,,14,,,,,,,62,,11,,,25,,63,,,17,,,,26,,28,,,86,,61,90,,73,,,54,,77,,,,,92,,54,14,,,,37,,,30,39,94,44,63,,85,,89,12,,40,63,,,86,,6,,,93,,48,,,69,59,90,,52,22,99,,,,79,,,56,,50,93,,,,,,,,,15,,9,49,,70,10,0,,,,,,,,50,,96,,44,28,,14,,,,0,,41,,,,38,,,,,21,,12,,78,,58,38,16,,,87,,47,21
21,,,61,36,35,23,,12,86,19,,13,3,,,95,84,78,,,31,44,89,,34,25,31,,,95,,,,,93,,36,79,78,,47,,,,64,,,,19,,75,,6,58,,35,,,1,79,36,,,89,,,,40,,46,55,,,,,,,,,74,,,,97,56,,73,97,,,,,45,27,,66,10,,77,,,18,46,0,,,,46,9,,24,,88,10,29,76,54,,,,,,79,97,22,81,,7,82,,93,,,94,,20,,79,,,,93,,85,60,,33,72,,28,,84,,65,,,98,,,,,,56,35,,4,90,,76,28,,,68,,,,81,,,5,,85,,,,3,,,20,79,,,,,90,,,45,,,73,19,,70,97,,19,98,73,12,,31,95,33,8,1,,,,40,48,14,,8,,,41,77,,66,,,70,,,,,,,10,72,33,,96,,74,,,,,,20,,72,,,53,39,77,84,29,,61,95,57,71,,48,,,,97,,,,,,76,,70,47,80,62,1,57,,51,,,,66,41,40,,,,,,45,78,28,,77,0,,,9,62,,86,59,,53,37,54,,60,23,6,,9,,,,,,,,,,,80,23,,,,90,55,15,,42,92,,,,,,,76,91,,,47,8,4,,83,82,,14,96,90,72,29,82,80,3,33,25,82,,,,95,,10,88,,58,3,,,,86,,,62,30,40,24,,8,85,,,9,82,,33
79,,2,,,,2,,9,,8,,71,62,96,9,79,13,52,69,15,48,63,96,,88,,,26,,,,21,87,87,31,39,,,,,,,93,,,84,46,,65,53,65,,,36,,,12,83,12,37,37,59,71,,74,11,57,49,,99,90,28,,,47,,,,22,,13,,,99,52,88,,,41,,62,,,32,29,94,,,,,34,,,,,35,41,56,45,17,,17,77,,,,,46,,54,,2,69,9,52,,,45,82,,,,,82,,98,,19,,94,93,17,,,,,60,65,76,89,84,90,,25,,26,,56,61,68,,49,,1,4,,,75,4,,,51,,81,,60,1,,8,,8,,72,,,,90,,68,,2,15,,,,,,28,1,,,,39,,,,73,72,49,55,77,,,81,22,10,,44,,8,64,15,6,,,,,,14,,,,70,,,,,92,,,,97,,,,5,,43,13,58,40,,,56,6,73,,33,51,51,57,,71,97,,33,,56,,79,,,84,,62,54,81,49,26,,,,,1,3,,,37,,,,50,,,,,,,,,98,17,,83,21,38,,77,,30,38,83,,59,89,,95,3,59,,,6,57,,,49,,86,6,,57,,,,31,,3,0,84,,11,12,,0,,,78,51,,10,,51,77,52,16,16,52,96,61,57,,13,71,,28,64,43,,,19,,41,,8,92,95,,59,,,,,88,,,,,,,12,,59,90,,66,48,49,71,
74,,68,,,,,65,49,,80,93,,48,65,,,,,27,,,,74,8,20,,,,63,,,,,68,30,,20,,,75,,86,70,69,,,,,70,63,,67,25,35,,78,,78,,,,,,50,31,,20,27,,68,,,,,34,55,,60,20,,19,23,,,,29,46,,,,21,,1,,28,,35,45,58,,74,,,95,3,,10,,,,80,,70,,,,,,,,,,23,,,41,96,,,,58,,86,,34,,92,50,,,,,,43,,56,,8,,,,73,,3,,63,,,,,,,,10,,24,83,11,69,49,,,,26,,,,,37,,,,,59,,80,,,,92,,,,,,,96,67,68,19,,,81,,,,,,98,97,,,,99,,56,88,66,,,40,,23,,,,70,26,,,57,,,47,35,,,97,,,65,41,,68,6,18,,,77,31,17,,82,,,,,,,73,28,86,,11,,41,50,90,70,68,,62,45,41,,,,,,0,,,,95,91,,74,88,,,,,,,,,,,34,68,43,48,26,20,42,,,,,81,,,39,,6,,,,48,,50,,30,,99,56,41,38,,83,,,36,,11,45,67,,,27,,75,,,,,42,49,,5,57,,54,41,,,,,25,75,88,,,53,53,29,,45,20,,8,6,27,13,,,69,91,,34,,,41,,34,36,6,,93,64,48,,,9,,30,59,,63
,,,1,,70,44,62,97,68,,9,,,53,8,,,,14,,34,19,14,0,32,89,6,,,,36,,,,13,,,99,,,,38,76,57,,83,2,,,80,,,67,,,,81,10,86,,,,,,73,40,21,,66,,,38,,43,73,,39,45,74,6,,,,42,,,,,91,12,54,,,57,,,,86,32,32,,78,60,,,87,17,10,19,99,93,37,,24,,,,,,,56,,23,70,,52,83,92,28,58,72,40,,,,84,77,88,,,34,34,36,65,,20,,0,,83,88,,,,82,,32,,8,44,,1,,,89,,,14,22,,,79,,12,45,81,86,98,47,,51,,83,,36,,55,75,,,43,81,,76,,12,95,,,,,85,,,49,27,,33,,,,88,,,,91,,,44,45,7,96,8,8,,18,8,21,25,,,,,29,,,83,,,34,,,,53,,81,,55,,,,,16,,54,98,86,,,,6,37,88,63,68,,,63,,10,,18,52,78,60,46,,66,,,,,3,98,98,48,17,54,,,,99,74,59,,,94,95,,17,,29,66,84,,25,87,42,64,,32,,,9,,64,,14,74,31,,,55,,79,,,49,88,,38,,,48,11,52,17,96,56,57,18,,46,,36,,,,81,,,91,98,84,82,,36,,,54,,,25,37,29,9,,,85,52,,76,85,,66,39,,,,70,56,50,89,,,,,,6,,,,25,98,,,11,70,
42,78,,,,98,,87,94,,55,,98,,,,,,13,68,99,65,,,9,,5,40,,17,4,75,88,,,,,,90,,,84,29,,,53,,,84,,,40,,55,,75,,,,55,73,56,62,,13,,19,72,48,38,,,,,32,24,,32,,81,,77,,,28,29,,82,30,35,85,12,,,87,51,75,,98,,,45,,97,33,,,10,,,13,,,30,59,95,21,,59,,27,,85,,30,11,,73,,,,4,94,,,59,4,94,93,61,92,,,95,,62,84,,17,,62,,40,,96,84,61,82,,,,,80,12,36,36,33,,,,,87,40,32,86,,79,,,,,83,16,,83,,,62,77,48,17,52,,17,19,40,,62,,,49,,,,8,,18,,,,,56,36,47,,36,,,,,,,,12,,18,3,21,31,78,8,,,,71,,,97,8,,,43,61,,,,,,39,,,,83,89,9,11,71,,,,,21,,99,,92,64,95,4,,10,,,20,8,83,70,26,,,,,,98,,4,,,84,0,56,85,17,,49,31,,96,,,,,89,39,,,,54,,,,69,,,9,,53,,,,,84,,,80,,,,,,73,82,,,,,56,,43,,,14,10,77,44,73,25,,,54,,,80,5,,,83,,11,,,,,,,6,87,,,,,,,,82,16,,,26,2,78,50,96,,96,,94,,,,86,61,,,,,37,77,,
92,,,,25,,,,40,93,,,47,29,65,,92,95,,8,,,,34,,67,,,,48,,1,,79,40,56,,,,63,,42,,61,54,,,,16,,,,,13,,38,82,,,46,34,7,2,76,19,,,34,65,27,11,52,,36,,,,22,,,28,5,98,42,,61,,50,,27,47,,,,,63,,,,72,,,,61,,20,41,40,,92,,,,16,,46,30,,46,42,17,,,24,10,89,,,55,66,,,94,,24,1,,,,33,87,,36,,79,0,49,,19,29,,,,47,27,92,,13,7,,22,28,,0,,45,,,41,,,,,,33,,87,,94,,33,24,66,83,69,,53,4,,,,43,50,,15,,,,,,,86,,,,4,87,,77,36,73,14,68,64,12,,50,,96,1,,,43,68,18,91,,,19,71,36,,77,90,30,71,44,,,89,,77,,,,,,,91,,56,46,7,20,,,49,,22,92,,,,15,,,,,19,88,,51,1,10,,,42,46,45,,,,,94,0,,,53,,,16,,,71,64,39,69,99,,,,,,,17,,,88,66,56,78,,,87,79,,60,43,,,,,56,63,,,,84,,,,11,49,,96,,34,,95,54,,,,58,46,31,93,,,,,51,0,63,,95,71,16,,,,84,,41,29,,37,,60,,29,38,,,82,,,37,36,,,51,,,59,,,,82,66,79,,18,25,,,30,,26,
,75,,,36,,96,28,,13,58,,,7,,94,83,5,23,,63,81,51,5,62,10,,,,,,45,17,,28,44,,,,8,27,32,40,5,,,,88,,8,,41,,,75,,,43,16,60,86,,,,,,,,70,,23,,,53,,,88,31,98,,,,,37,79,96,,76,52,45,29,97,55,60,,43,94,,,,33,87,,51,,47,83,21,,,,16,86,,54,,99,13,75,92,81,1,28,9,,,47,86,49,51,6,,,38,90,,,,,,60,,,39,2,,,58,,,68,,87,9,36,64,79,49,7,,,30,98,,99,,37,,,,,,,5,,40,27,69,,18,,,18,96,,50,95,,,,12,53,,19,92,81,,,2,90,,3,93,84,27,15,46,9,,25,69,82,,,66,69,17,,,,,,,,,11,,,,,,,,86,,,,66,27,75,12,75,30,,10,,,84,,34,,,,,,,2,94,,95,,72,92,39,69,,69,,,98,19,,,39,7,42,,,,83,,53,95,62,,,62,,6,52,,33,,44,41,,,,,20,59,10,25,16,,82,,,45,26,42,44,25,6,,64,,,,,5,,32,,39,86,,,47,56,,,,,,7,,,,5,,,26,,10,,,64,,,79,,43,,49,,,8,,,,23,56,27,,,,83,,58,79,72,30,,,59,91,2,,,,,50,22,67,,71,,80,91,,,47,,37,29,96,,,37
