800
51,44,24,92,,50,,,,,,89,89,,,,53,33,37,,,51,,23,,,42,86,32,,,,,94,,81,,94,43,82,38,30,59,,,,,94,3,,,,1,,,,92,6,17,,87,,26,18,,83,,66,13,,,98,,,,,,,65,,,57,63,18,,32,,41,,89,,,,75,,63,57,,,42,,18,,55,99,67,14,5,66,,,6,,77,,60,,,9,,,50,3,,30,57,27,,,46,,,28,,,,,,,29,82,42,55,,3,,85,,,96,,,74,70,84,,29,,77,,,70,,70,71,,,,,,,23,10,,62,,,38,75,50,49,,5,,42,,,42,,,63,,,12,,,,94,,,,12,79,,,,49,97,41,43,,,49,,35,,,,,,27,,88,,,73,47,69,,,,79,33,,,,20,,,48,50,,,25,48,,84,5,20,29,,,,,,28,,64,51,39,,23,,,79,51,2,15,,57,,46,15,,,49,,96,,,33,,10,,95,34,4,41,88,77,,,65,12,,35,93,,,,43,14,,29,,46,42,,,,87,,,,,35,,66,,65,10,78,,76,80,56,,,48,,,,50,,34,,,,,,13,61,54,,,98,,,,73,73,,43,51,65,,2,,,,,,67,,83,59,,57,,0,,,,75,,,,16,20,,98,,73,,5,71,,,,18,,82,12,,,,,,,69,,14,,,,28,,,,51,19,42,,,99,66,,90,,38,40,,0,,31,,,,80,,,26,61,46,,15,,23,99,,63,,41,,70,,1,,89,,,,64,69,,,36,,53,34,96,,49,75,,48,20,43,,5,,77,,84,11,,,,,,,,99,54,,89,11,44,,,,58,46,,38,,,69,,83,13,,60,,,76,79,,,29,18,92,40,43,,92,39,33,,,,90,,,52,89,,17,,,45,,88,61,42,34,,,,,21,79,,,14,,,81,34,82,56,,,,23,,77,14,27,3,40,,,,78,64,33,85,91,60,,,11,81,,0,51,72,9,19,33,87,,64,7,,56,24,52,50,76,,70,97,,99,58,83,,,,37,33,37,,,,30,,16,,,36,,,71,,68,78,,,53,20,,,,,,11,,,,64,45,,,,,,,,73,98,41,66,,56,51,,,,,3,93,99,51,4,,79,23,,,,,49,40,60,,,,6,,,,18,26,54,49,,,,,,41,17,55,9,,36,26,,,40,,,,,,,,,,20,20,,,92,53,,59,,,,62,,19,64,,,34,66,,75,10,,,6,63,,26,,75,,48,,,35,,74,83,1,14,75,,,54,83,31,,56,77,,,,,64,25,,14,,92,69,17,6,41,,44,,8,4,13,46,69,,,,,60,21,,,,,82,,47,,67,79,,29,,,,,,,,1,
32,36,,,45,16,,,40,13,,,18,51,,15,,,92,,70,,92,76,68,,16,33,99,,35,55,50,70,,69,58,90,,,,55,39,43,13,,46,,24,54,80,,,,26,96,99,78,14,,76,97,,,,,18,,41,85,25,8,,16,,,,,,,77,66,85,40,,3,,,86,,93,,,,,98,,,,8,27,11,77,94,,,17,,58,,,75,,5,,7,66,,,66,45,70,,45,,,86,76,5,32,96,1,,14,41,67,,11,65,,,,48,27,,,61,7,19,,,19,16,,,68,,92,,67,,,95,18,,,,39,,4,20,,64,72,30,78,6,,,71,86,94,,23,72,,,25,,6,,,,68,70,,52,,,,55,,,24,,21,2,,,,,58,89,,,,,46,,58,,0,,,14,0,7,,55,,,,,6,,53,,72,,53,92,,50,88,,56,,56,63,35,67,12,,,52,,34,48,,68,,48,,10,0,,,64,,94,,,,40,,56,,66,18,,48,,,67,34,77,,,26,,,43,6,,23,,,39,,29,96,29,23,26,37,,75,73,,55,,75,11,,57,35,51,,,,63,44,,57,45,25,70,,,50,,,,,,66,58,5,67,91,74,9,96,84,91,,86,,,,,,,,85,78,35,97,45,,94,31,11,,,96,,95,,,87,,39,,26,25,75,0,,97,,,38,,,,11,67,61,67,64,56,7,37,59,89,19,,94,29,43,,,0,,8,22,11,,,,9,,63,60,69,,35,38,15,,,,,68,7,28,,8,88,10,,55,,4,,70,17,,54,15,6,14,,,,34,,38,,78,46,,26,,,,81,7,64,86,,22,81,,27,,,,,,81,,,,67,,,60,91,86,14,11,97,67,89,,81,66,,,12,66,62,,,,58,15,,23,,27,2,,,,,,,82,52,,,,32,75,,9,3,43,,64,,,6,6,,75,,81,,7,,24,28,46,,69,,,,63,,,,,,,32,,20,,,16,25,,41,45,,,44,81,54,39,,,9,70,91,,,,,38,28,90,,34,12,15,41,,,,82,,29,45,86,2,54,52,,78,,,,35,,,,93,,,,82,3,37,86,,62,21,,,76,,,65,37,,,,38,0,34,,,,,41,,,22,,82,57,12,50,50,,,,18,11,8,29,22,,,,44,,22,63,91,,,,81,68,58,,89,24,,,51,83,,,58,41,52,61,93,43,,9,70,48,,,66,,88,,,,29,17,60,,48,62,43,,76,,,,,3,,37,94,70,,62,,,22,,,37,,,,,,20,89,,,42,65,27,39,,,,,89,49,71,,6,,0,,81,,8,,,,,,,24,,59,,,13,12,52,2,39,96,,,,80,,,,,61,,51,,,54,92,40,14,6,36,31,,,,,71,,13,8,,,73,,78,,34,,,93,28,64
32,99,93,27,,59,87,,88,,,,,77,99,13,,18,65,,67,,58,,46,,81,78,,81,0,38,,67,,,63,23,67,95,43,80,92,35,,96,,,27,42,66,,,98,,67,,,40,,,,5,98,89,77,,32,72,24,41,,90,77,,57,84,,,79,5,,,93,52,,16,88,3,,58,,42,,,,,,28,,64,,25,,,36,,82,20,63,13,,,,,70,,14,,15,47,20,,64,48,,,64,51,76,,4,,,,,,62,83,2,42,,,78,98,,4,76,,27,96,93,,51,78,54,22,12,18,,44,,,,,,,30,,,91,,34,,,77,8,,,28,,,,,91,,55,57,19,99,,89,,,72,,,85,29,13,,,,,36,57,7,,97,,,,0,65,94,66,47,90,,54,90,37,21,69,,99,93,32,,98,5,77,,7,40,,86,74,,,9,,60,,38,,42,44,45,66,,,49,2,2,52,27,,,64,69,2,,,55,,,,,,,,52,,,,73,13,,,15,,,60,70,,,,,,,73,81,,,8,36,61,,36,67,,18,,,71,54,6,,,,22,3,,,,61,,,,80,51,,,,61,,,,,65,,,,,96,50,0,,57,71,2,42,70,26,38,,,,,75,,,,,12,71,18,,58,12,26,,5,,1,48,99,,42,66,9,51,6,86,73,4,64,,,,83,60,81,,68,,69,91,,,,40,,,,97,,15,20,,,11,,80,,,46,43,,,60,38,,,72,58,,55,,13,69,,30,,,17,87,19,51,36,11,,71,67,97,,0,14,62,,84,10,,16,11,,,60,4,,,,,21,63,,50,38,7,53,,,,,21,24,,55,52,,45,,10,41,28,,68,,87,71,18,,22,,,,2,,62,29,3,27,18,,19,,66,,93,69,58,,,,91,,,,,,,,,0,35,,10,,33,,90,54,,,14,32,,28,32,93,,,,28,,37,,,,17,93,,48,30,,,,57,,,,,,88,37,,,86,66,36,,,,,,,81,31,63,15,39,,,61,,82,,,88,,,37,,,55,,86,7,,,74,,,,,21,9,55,,50,,,79,,,19,39,62,8,,,,30,,,,,62,,,,48,,37,89,7,,,,,,,,,41,,7,,73,,82,51,,,59,,31,,28,26,47,,,,,83,53,4,,,23,71,67,,42,21,44,37,,96,78,,72,8,,51,,,,8,66,,,14,86,,53,,39,42,,17,,,86,,76,,,,,,29,57,,,,3,,,,,74,68,,,,,70,63,68,,33,,,72,,,77,,22,92,81,96,52,14,54,61,22,42,43,,49,,57,,,88,90,,64,77,,,,,78,76,,57,93,50,,,,12,,,91,7,,36,27,46,,29,,73,81,,,59,35,34,94,60,54,53,,92,54,,,69,,,11,49,98
,,,77,,11,65,,,,,67,,3,77,,54,,,,24,94,0,82,,,84,,,,65,,54,,7,,1,53,17,67,85,37,16,,51,65,66,31,60,,0,52,48,38,,0,,22,,,8,51,20,,,94,85,,,59,,,96,,,67,20,97,,60,,85,,,86,,14,33,,,,,,,,,,16,51,51,,,,6,,,80,,1,6,1,4,,85,60,,,,,24,19,,94,,19,3,,2,,72,70,,63,,10,82,,,63,,,5,34,,51,35,61,,19,,15,,42,,70,,,,,,,,,,88,21,46,,,17,,67,,58,5,64,,2,89,6,,,,,40,49,,87,,,68,6,,74,,,,,97,42,79,,32,65,46,,,53,45,,93,53,86,58,,28,,17,,,,,68,,36,60,24,85,54,,,,,13,,,,,13,45,5,25,57,,,,28,60,,0,34,31,25,,98,,0,41,27,,,59,47,67,,,,,62,11,,,,,59,12,,,24,,92,96,54,,,,,71,,,,,,,71,17,47,,,,,44,,78,,,10,,,78,20,40,,27,84,58,25,11,,16,,,,,42,60,70,26,,47,8,14,,37,16,,,69,,53,,54,14,26,,,87,14,,,,31,,,,80,90,16,85,80,40,38,24,41,,,,20,57,,6,50,32,,50,,,,61,60,,,,49,3,,95,,,27,,29,29,95,,48,56,,17,23,22,,72,,1,36,,16,39,41,35,,27,92,,,,,,27,48,,,85,,6,,,85,42,,33,62,,0,27,,,,86,,27,,,,,9,,,28,57,77,,,,,94,8,,,,12,20,,82,,79,,5,,12,,70,,,,,,,61,63,40,54,,20,,57,29,,,2,,,64,92,96,,79,,,55,35,,10,,3,39,,,,,,37,,,81,14,,,73,66,,,86,,,,,,36,67,66,44,3,,1,,,36,9,65,71,,,,85,,4,91,,,79,97,8,7,,67,,,,65,,,,,9,,55,42,,80,,75,45,88,93,,,41,,70,,80,82,95,,,,,8,,,28,74,33,,41,,,99,64,45,,47,,,59,,,,,89,36,34,85,51,,25,27,5,,33,,,,,64,45,,,,14,,,79,95,,,,57,,,,68,87,,3,,,,,76,77,,,,,23,,73,,9,77,,2,54,29,,92,,88,,2,54,21,85,,,,,,62,,,93,5,17,,,,54,24,44,,27,,,24,,70,,,99,34,93,46,,19,,14,,,,,,75,,48,,,,,,90,,28,,74,56,22,26,63,2,,70,,,,42,93,51,68,81,16,71,,,,,59,,,,,,,30,78,,,,,56,21,,33,,,95,47,91,,,53,27,84,,,46,,,,91,,19,89,56,,51,24,25,83,,,,66,,,46,
,48,72,31,37,,51,,55,,65,,,61,24,,,,,94,,92,3,,,69,,,,92,96,69,,74,,,,47,,32,60,,,,90,24,88,57,,,10,3,37,27,,,5,,,,34,,,68,20,58,,12,,7,,,3,69,,47,,,,79,,,81,,51,28,15,,84,54,,0,,,90,70,8,57,,45,44,,,49,,43,28,,,,17,34,,27,13,,42,68,39,,,63,,,,74,69,,,,,,1,84,63,83,54,,,,49,,71,64,10,14,,,75,75,,,,69,,48,,,9,57,47,,,22,,3,,,,,52,73,39,,50,86,,,,,18,,30,,,,,86,,1,44,,2,,,68,85,5,28,96,32,94,60,19,65,,3,,,26,,50,,,54,,11,,69,,,59,,,46,,,,5,98,,0,,81,,84,,8,,,57,66,,,,,,,,,23,,,89,,69,79,,21,38,,,,81,,,57,,84,,,84,56,,43,,,,,16,,45,,60,15,,,26,,,74,27,63,,85,,,24,20,74,,70,,,,17,,,15,77,54,,26,,71,86,,,69,48,62,64,62,,,,5,,,70,18,9,47,97,,47,,54,,,16,,,91,40,4,20,55,,77,,79,,,,44,,,8,,,,97,,,78,8,,,,,,35,,,,6,,,66,,29,,21,82,,,,,88,,25,,,17,,,9,51,39,38,,,,,32,,32,36,59,,,,,,,32,60,,,94,,33,,,25,11,,,83,92,83,35,25,,,98,12,,4,,,88,55,,,,,,78,79,94,85,,65,21,20,,,,,,,,,9,,26,,,,,,53,,,,84,5,19,,92,,89,59,,52,57,,,40,,,11,44,,7,,,,52,,92,,,,,40,,28,99,82,94,,,40,,,82,18,39,85,,49,,33,3,6,62,,,16,,2,49,,41,,35,,,34,62,,47,,31,12,,18,,9,,,,,23,,,,25,,,,,,34,12,80,49,69,,12,,95,70,,35,31,61,,81,49,,17,72,50,76,,,62,80,,,,,73,,9,,,71,,69,10,,,,,9,,28,,,5,,42,0,,,34,,75,19,,32,17,,32,,21,,90,,,,12,3,,90,,,20,,,,,88,67,56,,,88,56,,,,,,,87,17,47,,98,,,,,95,,,24,,,,22,,39,,83,,,,11,7,,92,,,,,,85,,96,60,67,,,,36,,94,41,,,,,,64,,,,66,48,,26,,,58,,68,89,,80,,,,49,,,,,96,,,,,7,,,,,,90,9,80,,14,,,1,,2,59,,,47,6,80,62,66,,38,72,98,,77,,19,,41,,78,26,,63,,,,,,43,15,,,19,44,,4,7,,73,,,,,,87
,63,70,,51,,,,60,84,26,,60,,,,3,,,90,,79,39,10,9,,69,,,,89,,,,21,,,,88,,29,,69,,,,,30,,99,63,13,,18,35,,10,,92,,,,41,,69,63,,16,90,53,,,,,,,0,,49,37,,48,,97,,37,38,38,,,,,,92,21,,,5,32,11,,75,,,39,23,,,53,56,,,,,,,,43,,,18,32,,,3,13,7,20,25,86,83,82,40,,26,,52,17,,38,,,35,46,,,,,77,72,82,,46,93,,54,53,,,9,,94,68,82,84,,,,,,11,96,,94,57,,78,39,,87,46,80,55,,,91,,,,87,60,6,46,99,68,,36,85,,33,61,,,,63,2,16,9,,,,99,,,9,67,52,97,,51,,30,,,,41,,,,,20,,,,67,,,,79,,58,,,,,,6,,43,,,15,,,24,77,33,,,,,77,41,,42,,,,,45,,,61,50,4,,8,72,28,67,,64,,,,92,98,,24,,4,,98,97,,,83,,,,72,,53,,,91,12,,78,53,52,,,33,83,,6,20,,6,3,,,61,,44,83,,,90,,,13,18,66,34,,79,,,,,,,79,54,,55,,76,,49,21,72,67,22,9,,44,,2,,,29,7,,,,,,58,73,14,74,,,,,,5,,,,,53,32,75,25,20,85,7,80,27,11,,75,24,,87,,56,12,83,,65,,87,12,,96,,,39,61,63,,,,,,55,,,,1,,24,7,,,66,,23,,,70,,,44,74,,67,96,,22,42,,,37,42,57,,17,88,,26,62,,81,,12,,,,,89,,,7,1,52,69,,,,60,2,20,76,,,,,84,7,,41,,81,,86,79,24,,,45,18,,34,44,,41,43,45,,78,,58,,,,,75,,,87,6,,,,85,28,,,,8,,52,,41,15,,,63,52,27,,,,38,36,,33,,,63,11,86,,57,,11,76,,30,41,48,,,20,1,,,13,90,65,,,,92,44,9,,24,,0,80,16,40,98,79,,82,,81,,60,92,,,39,,75,99,,,,93,,91,,,68,,36,0,,13,,,,62,,,78,83,88,6,,,,41,10,24,,,,,3,36,66,36,,22,,48,66,,,,,,,,18,49,57,7,52,37,,85,,48,,,22,,,,,,18,15,25,,,99,,41,60,72,96,,67,,,52,,26,,67,,71,,91,,13,,2,,,52,96,,80,,35,50,,6,,43,80,35,20,,,,47,,61,,12,,29,,,70,,16,,68,64,74,56,33,32,,,,73,,31,,69,50,,,39,25,85,,53,18,,,,,,72,,94,,29,,6,91,60,,56,,,39,99,,98,88,,,50,,74,,72,21,,15,21,72,,28,,92,,4,,85,,,,52,89,44,70,55,26,,60,
,63,,48,,80,,0,14,,,,53,,,,,,39,55,,,,,19,37,,,4,58,66,,34,10,32,,60,95,67,30,,55,,21,47,,,,82,,10,,,83,38,,,,,45,93,,,,10,,,,31,1,30,32,58,,,,82,,,6,,,,74,82,,83,29,78,,28,72,4,37,,,55,75,30,64,,,75,,28,,7,95,26,60,,8,,,,66,,15,,29,,19,,26,,,58,66,,27,,28,,,27,,,,,38,16,24,76,,65,24,,,4,,,,,81,15,,66,,,,,2,13,68,76,,63,26,11,30,,41,,96,,69,54,,12,74,11,71,68,73,86,45,26,37,,,26,,76,62,75,,,38,71,70,,71,92,,63,52,4,,33,,97,89,80,,94,,,60,,,,55,16,63,69,81,,99,98,,,,,,46,27,,61,95,16,49,,,58,,73,,,61,89,87,66,,78,,,,,88,,,,,29,6,57,,73,27,,98,28,10,,,31,51,,,91,56,,9,,24,,,,95,,37,,,86,,68,57,81,,,49,92,,90,97,0,29,98,85,,13,82,,22,,10,,37,62,82,11,99,,44,2,32,48,40,4,37,,71,82,96,21,,,53,55,27,,,,46,20,35,,4,,,,20,,,63,,29,69,,11,86,,,18,,,26,,71,,14,15,,,17,27,,77,37,,31,,,,81,54,12,4,,23,5,2,,81,,18,,,0,,59,23,41,,,,,77,,86,,40,,60,2,76,51,,,,16,75,,,,87,,93,15,,,25,,,89,,,34,50,,82,26,,,55,,24,,31,,,,,70,,,,,35,,,76,8,95,,,67,,,77,,,,,3,60,,91,27,,,,40,,,84,,,,,26,34,,,41,47,66,74,,,,80,,41,,94,,,,88,46,,,42,,,67,,28,,47,,,,63,,,,,23,45,94,31,,49,2,,63,,3,5,2,,,15,10,30,,22,54,40,19,,21,,,,93,,77,,,8,,1,,,,,,92,,67,29,22,29,16,,,,51,48,98,,89,3,,,,1,48,93,85,63,25,12,,,,,49,,15,26,,46,,28,53,77,,5,80,,75,71,,79,46,72,33,,,62,35,44,,23,,,,,,45,,21,,,,,60,39,,,,,39,59,59,81,,,,,46,,,68,50,,,,,6,80,82,,,,,,,76,42,,,,,,42,,37,,66,66,99,29,1,7,,64,54,,,29,,94,10,67,3,,,,91,,54,32,44,98,,,,12,48,,,,,26,40,,93,,43,51,86,,53,44,,,,91,,91,20,66,72,,,99,,,,,24,55,39,,,,,,,1,22,,,26,81,,,,,,,,89,50,43,38,,35,84,,,,,,50,67,,54,,,,,76,,89,52,4,2,,,76,,,,
,,,,,,,,68,,5,44,24,82,,,45,81,48,70,,,,,,39,78,12,,73,,35,54,79,76,,54,28,37,,,66,,,40,,,21,,17,1,71,,24,,,99,,22,29,,,,11,86,47,,,13,,89,,,48,77,,94,61,,,45,36,,66,,,50,60,77,,,,14,56,,,94,12,,19,,63,,0,,,60,86,,10,64,98,,,26,30,,83,61,76,,,,26,,65,,82,21,,,,,52,,,,,,15,,,,99,1,,81,,,,86,25,,,,74,,,,,21,12,,,77,,,7,,72,54,,71,64,67,71,,,,,44,,81,3,,85,38,,65,44,,92,72,61,80,,,,,,15,,3,50,41,,32,66,56,,,29,,44,,58,8,11,63,,,14,45,31,92,,5,39,32,14,,,33,,63,,,3,8,,,,20,84,,87,,42,9,4,94,,64,,58,89,74,,14,,98,60,,,,,50,,,,,,35,,,,97,55,55,,28,,37,,74,15,,,,49,18,,,,91,55,29,,45,,98,4,,,,,93,,,21,,55,2,,,,,,45,,,,88,92,66,8,,0,,4,,,,26,17,88,66,6,25,,79,,87,,46,2,28,,75,71,,,,,,67,,,30,25,,28,,17,,,8,41,,30,25,,47,9,27,,64,,15,13,31,,97,,,78,,80,39,,,,,,,,,2,43,,,4,93,,31,88,6,0,,,,55,,60,,65,21,,,,,31,,13,,84,45,,,,,83,37,,71,,,,,,47,,69,89,,,65,,,,,,44,38,,,,,,7,,,9,30,95,,5,71,,0,,,43,18,,22,56,69,47,43,,82,94,,,,88,,,,,,,,9,,,80,81,,72,23,,71,91,87,36,8,,59,,98,55,13,22,66,,75,28,,85,91,,9,,,,24,,53,,43,86,,,66,,90,,,,63,22,,53,74,40,,57,84,,0,,62,63,,38,,,,,,,,,,69,24,,60,,58,23,,,69,85,69,38,16,,82,,29,49,36,,80,43,5,80,15,,,,,,57,47,64,,45,56,,,44,43,38,,,31,,59,,55,,,,7,99,,39,,5,,3,9,,5,,15,,53,0,,,,74,95,20,,,,,11,,66,4,66,85,,,,54,45,2,25,53,0,,49,66,68,,34,18,,87,69,,56,,85,29,2,,34,,,,14,8,,,71,91,65,28,,,,,,,,52,64,,44,,,,,,68,92,,,7,,,99,,,,58,41,28,,67,4,,,60,,37,,72,21,27,,75,,,,,91,,,,,,,,,81,92,,22,,,,,,8,70,,,,,64,78,51,,,31,22,52,,86,,,87,,,,,33,83,,65,12,,,,,13,83,62,,58,,29,,45,,,21,19,
64,,95,72,57,79,32,34,64,87,62,37,,90,33,82,39,,,79,11,72,,76,,,,,38,4,83,,22,,,96,,,84,8,82,66,,33,,40,7,,47,,47,76,32,35,,4,,63,94,,,,89,72,,34,2,,64,4,,40,87,,,,94,0,54,13,,,,90,,,,,,46,21,,64,3,9,,,,,30,,,86,16,63,36,,46,52,30,83,,69,15,76,,,,0,,13,13,5,82,,,,22,,,73,,1,,82,,,,67,34,,,88,,46,90,80,82,,,4,,,,59,,38,28,,,26,,,40,,,,19,,80,44,,92,,,,,24,81,,96,99,2,,,,,65,,,55,,,,56,6,73,,44,,85,32,,7,,42,24,,,,96,,49,59,57,,81,,,,85,86,10,4,25,,39,34,,37,,47,,,,17,,,41,,,,,,39,49,62,,42,62,25,,12,45,87,79,,45,,64,89,27,,12,,,66,90,27,83,,,,98,60,92,19,,,,28,86,,,,8,,,,41,,,78,74,,,,,,,63,,84,,83,67,16,81,,,49,6,,,,25,,45,,51,,84,,,72,,,72,,,1,,37,33,,25,48,29,79,50,2,40,,,,5,,33,0,,73,9,35,23,,,,19,,32,38,,,74,36,,24,57,,3,,,,,8,,,91,54,88,,37,,,,,56,32,28,44,,88,,34,48,,,77,63,11,82,79,,,38,,96,,63,19,87,86,47,,97,,,18,,37,98,65,80,80,14,48,61,,,5,,7,,80,,,99,,,16,,,,,40,92,,46,92,28,16,,,8,,,,18,,,81,,72,55,66,,14,31,,51,,,14,9,90,,,50,,85,39,55,38,,89,26,,,50,81,,44,,89,75,,11,,,26,,,71,1,2,83,,87,8,,14,44,,2,,71,,6,98,19,36,,,87,68,14,22,,,,,20,,,,44,,33,58,78,,63,46,2,,,84,,4,,0,,,46,59,29,3,78,26,,,49,,85,52,,,,,,,,57,,92,89,44,18,,,,,,13,,70,45,,98,,45,,,53,,37,10,7,76,39,,92,,57,89,,38,,,96,,,3,36,47,,,,,,50,,,24,82,87,,,94,,,,79,,11,69,,97,82,63,,,50,,,,1,93,,,95,,49,49,7,,,33,73,52,,,,,46,70,,20,26,89,,,,33,,,26,,79,,28,82,73,,64,22,,59,91,,91,59,,4,68,40,81,,,38,,,59,99,9,70,65,15,,57,0,88,,91,85,9,,5,,,2,,61,,,60,,72,1,52,,,,49,,9,98,,73,,,93,81,0,,,,,63,,,,,64,,,76,,,,26,39,19,,75,9,,74,48,2,52,92,,55,93,,,9,30,42,64,21,53,56,,,,12,45,3,74,46,73,,85,63,87,20,63,
,,,,,3,,,26,,,,31,,69,,1,,,,19,,,,,55,,18,25,,35,17,49,26,6,51,30,92,,23,6,,71,,,,,,,38,,20,13,50,30,97,,98,19,,,8,,,61,69,,98,,,89,,,,6,34,,29,,,85,,59,,,,,14,,37,68,55,12,,52,31,,,,,65,86,,,78,9,60,,,89,92,,,,64,,,,77,40,,,47,,,96,82,84,3,,25,,74,45,69,69,,,,50,,41,,31,13,,,,18,,,78,13,,,,,45,,,41,24,20,31,,74,81,,20,,79,43,,79,48,,,,,90,7,46,65,18,61,73,83,10,56,,62,,16,58,,59,,54,,34,,59,1,43,86,,95,,,,,,38,,69,,,83,45,,31,,,,,26,7,,,,,3,,,39,,,,,,55,,,,5,,2,8,5,75,78,84,12,,,,76,,,,,,11,44,72,,70,,,,,,25,52,73,,,16,,,,,89,,69,4,,68,25,,,48,,,96,,,,,26,32,21,,,33,,,,,,20,,3,,84,,,,65,,,36,52,57,86,,94,31,27,71,,94,,,,,39,50,,39,23,,6,49,5,,,,23,,91,3,8,40,,48,,,13,63,65,74,,,,35,,,,58,76,,,55,,,9,61,73,67,14,,21,,25,,,51,,,,79,13,48,,57,,,30,13,,,,63,93,,,,9,87,,1,,14,,,63,18,44,83,,61,,,,43,5,14,83,,,,26,0,97,83,42,35,92,36,,,,,,58,,85,,27,,3,36,,28,,,66,,,,,26,53,,,,,,78,35,38,,,,24,,74,54,38,95,50,24,81,91,,80,36,27,33,,8,92,,98,74,70,,,,,,,,47,,,,3,,,,,,,15,,33,31,,33,91,84,,53,30,,,,,,,33,,,,,53,35,74,53,82,,,76,90,,35,,,66,,,,61,17,,47,92,79,,,,,72,,94,,,25,,27,,,71,,,24,47,5,,,,12,,,32,62,,74,94,,,98,59,9,,4,,94,,92,96,,17,90,,1,29,87,,60,,62,18,70,,,,3,54,89,10,2,63,,83,32,89,,44,,92,,,,53,80,,,,,,92,73,3,3,5,22,,33,1,,85,51,46,5,71,,98,44,59,,34,,,,,,,48,,91,59,12,,2,1,82,84,8,25,,,58,,91,90,,,,72,31,,93,,,25,55,64,65,59,22,7,44,67,97,,19,,,48,99,,,,8,11,90,,11,,57,26,14,38,71,,83,,,1,,,44,,,59,73,,47,,37,59,,36,38,80,,,79,65,,,,47,70,45,,,43,,,8,,38,7,41,,,,17,37,29,41,,75,,,,,58,,,,26,50,,,,,32,,63,,,16,,,2
